recording_id,timestamp_s,channel_id,duration_s,well_id,source_vendor,schema_version,amplitude_uv
trujillo__161217__7__post_treatment,1.3474400000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,1.6628000000000003,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,1.8853600000000004,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,2.2118400000000005,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,2.4983200000000005,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,2.8413600000000003,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,3.2007200000000005,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,3.7110400000000006,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,4.335680000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,4.812080000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,5.410400000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,6.363680000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,38.235200000000006,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,38.71976000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,39.058640000000004,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,39.326480000000004,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,39.58688000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,40.02096,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,40.443760000000005,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,40.75352000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,41.07528000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,41.37024,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,41.71936000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,42.16696,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,42.86296000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,42.864160000000005,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,43.43480000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,43.99792000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,79.91352,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,80.36576000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,80.63104000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,80.87088000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,81.15240000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,81.15352000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,81.50208,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,82.05168000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,82.83160000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,115.42200000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,115.77056000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.07304000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.35472000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.67088000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.99120000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.99232000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,117.39200000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,117.69568000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,118.23624000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,118.86968000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,119.40784000000002,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,119.90360000000001,ch_10,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,57.51176000000001,ch_11,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,1.5654400000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,5.088560000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,5.387760000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,6.403120000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,7.514160000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,10.804480000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,16.575120000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,20.8164,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,21.668480000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,26.451120000000003,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,32.025360000000006,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,33.554640000000006,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,36.32744,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,38.93840000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,40.81920000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,42.23304000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,44.82152000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,46.370960000000004,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,47.07976000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,47.61656000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,49.15672000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,49.570800000000006,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,50.008880000000005,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,50.41472000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,53.97496000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,56.33896000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,58.56768000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,63.61008000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,64.04512000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,65.06568000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,67.38016,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,72.29032000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,74.38552000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,75.10520000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,76.50672000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,77.42536000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,81.74408000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,82.52448000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,84.82408000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,85.29896000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,86.52600000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,90.74096000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,92.64904000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,100.87288000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,101.93136000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,105.19544000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,106.19064000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,110.13688000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,112.56408000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,112.56728000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,112.83968000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,113.11464000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,114.37784000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,115.36928000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,115.87512000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.31072000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,117.26096000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,118.17472000000002,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,118.49848000000001,ch_12,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,11.788080000000003,ch_13,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,73.57664000000001,ch_13,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,70.88792000000001,ch_14,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,14.457760000000002,ch_15,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,0.8600000000000001,ch_18,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,117.31328000000002,ch_18,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,2.5818400000000006,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,2.7993600000000005,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,3.7972000000000006,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,4.716240000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,5.758960000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,7.143840000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,9.700160000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,10.394720000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,10.604720000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,10.666720000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,11.528880000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,11.933520000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,14.197440000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,15.666640000000003,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,16.905520000000003,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,17.042320000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,18.887840000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,19.07288,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,19.305440000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,19.823840000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,20.723600000000005,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,22.761040000000005,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,23.268480000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,25.221120000000003,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,25.577040000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,30.048320000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,31.866640000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,32.19648000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,32.29672000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,32.46504,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,33.95752,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,34.22768000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,36.941680000000005,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,37.28408,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,41.55872000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,41.714800000000004,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,43.90688000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,44.497440000000005,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,45.734480000000005,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,46.013200000000005,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,46.41456000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,47.07672000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,47.281760000000006,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,47.91624000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,49.34064000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,49.52528000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,51.19472000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,53.16120000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,55.552960000000006,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,59.870160000000006,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,62.97960000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,63.74416000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,64.376,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,64.64712000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,65.56168000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,67.23960000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,68.62032,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,69.01336,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,69.46832,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,70.32016000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,70.92088000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,71.63360000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,73.01072,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,77.85944,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,79.51296,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,80.25048000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,80.60888000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,82.02864000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,83.11992000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,86.59576000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,87.96984000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,88.14928000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,89.20592,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,90.73120000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,91.67624,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,91.92936000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,91.94304000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,92.70016000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,93.69720000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,94.23680000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,95.50792000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,96.42840000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,97.72688000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,99.65176000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,100.09584000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,101.63608000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,101.92960000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,104.78264000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,107.30160000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,107.69544000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,109.24808000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,110.59360000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,110.83728000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,111.29856000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,112.92792000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,113.97912000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,114.72896000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,115.58168000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.14440000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.24632000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,116.49544000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,117.32008000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,118.08568000000001,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,119.51216000000002,ch_20,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,17.257680000000004,ch_23,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,95.04152000000002,ch_23,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,0.09544000000000001,ch_24,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,0.23376000000000002,ch_24,120.0,,public_demo_export,1.0,
trujillo__161217__7__post_treatment,0.38200000000000006,ch_24,120.0,,public_demo_export,1.0,
